ID,Gender,Car,Reality,ChildNo,Income,IncomeType,Edutype,FamilyType,HouseType,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,Wkphone,Phone,Email,Occupy,FamilySize,MONTHS_BALANCE,STATUS,isBad
5113087,1,0,1,-0.5796609024426633,0.8185090787872972,4,4,1,1,-16896,-248,1,0,0,0,1,-0.21767983988774908,3,0,0
5113088,1,0,1,-0.5796609024426633,0.8185090787872972,4,4,1,1,-16896,-248,1,0,0,0,1,-0.21767983988774908,3,0,0
5021328,0,0,1,-0.5796609024426633,-0.9498752083623446,2,1,1,1,-17767,-3804,1,0,0,0,1,-0.21767983988774908,30,0,1
5021329,0,0,1,-0.5796609024426633,-0.9498752083623446,2,1,1,1,-17767,-3804,1,0,0,0,1,-0.21767983988774908,44,0,1
5021330,0,0,1,-0.5796609024426633,-0.9498752083623446,2,1,1,1,-17767,-3804,1,0,0,0,1,-0.21767983988774908,19,0,0
5021331,0,0,1,-0.5796609024426633,-0.9498752083623446,2,1,1,1,-17767,-3804,1,0,0,0,1,-0.21767983988774908,12,0,0
5021332,0,0,1,-0.5796609024426633,-0.9498752083623446,2,1,1,1,-17767,-3804,1,0,0,0,1,-0.21767983988774908,12,0,0
5021334,0,0,1,-0.5796609024426633,-0.9498752083623446,2,1,1,1,-17767,-3804,1,0,0,0,1,-0.21767983988774908,30,0,1
5021335,0,0,1,-0.5796609024426633,-0.9498752083623446,2,1,1,1,-17767,-3804,1,0,0,0,1,-0.21767983988774908,12,0,0
5021336,0,0,1,-0.5796609024426633,-0.9498752083623446,2,1,1,1,-17767,-3804,1,0,0,0,1,-0.21767983988774908,42,0,1
5021337,0,0,1,-0.5796609024426633,-0.9498752083623446,2,1,1,1,-17767,-3804,1,0,0,0,1,-0.21767983988774908,30,0,1
5021338,0,0,1,-0.5796609024426633,-0.9498752083623446,2,1,1,1,-17767,-3804,1,0,0,0,1,-0.21767983988774908,44,0,1
5021339,1,1,1,3.461522968098931,0.8185090787872972,4,1,1,1,-15174,-582,1,0,0,0,0,3.0729714066033402,41,0,0
5021340,1,1,1,3.461522968098931,0.8185090787872972,4,1,1,1,-15174,-582,1,0,0,0,0,3.0729714066033402,40,0,0
5021341,1,1,1,3.461522968098931,0.8185090787872972,4,1,1,1,-15174,-582,1,0,0,0,0,3.0729714066033402,31,0,0
5021342,1,1,1,3.461522968098931,0.8185090787872972,4,1,1,1,-15174,-582,1,0,0,0,0,3.0729714066033402,20,0,0
5021343,1,1,1,3.461522968098931,0.8185090787872972,4,1,1,1,-15174,-582,1,0,0,0,0,3.0729714066033402,37,0,0
5021344,1,0,1,-0.5796609024426633,-0.7288271724686395,4,4,0,1,-14940,-1644,1,0,0,0,1,-0.21767983988774908,12,0,0
5021346,0,1,1,-0.5796609024426633,1.2606051505747076,4,4,0,1,-14172,-2131,1,0,0,0,1,-0.21767983988774908,8,1,0
5021347,0,0,0,-0.5796609024426633,-1.17092324425605,4,4,1,2,-11448,-1066,1,1,1,0,0,-0.21767983988774908,18,0,0
5021348,0,0,0,-0.5796609024426633,-1.17092324425605,4,4,1,2,-11448,-1066,1,1,1,0,0,-0.21767983988774908,18,0,0
5021349,0,0,0,-0.5796609024426633,-1.17092324425605,4,4,1,2,-11448,-1066,1,1,1,0,0,-0.21767983988774908,19,0,0
5021350,1,1,0,-0.5796609024426633,0.37641300699988667,4,4,1,1,-19972,-6610,1,0,0,0,1,-0.21767983988774908,24,0,1
5021353,1,1,0,-0.5796609024426633,0.37641300699988667,4,4,1,1,-19972,-6610,1,0,0,0,1,-0.21767983988774908,52,1,0
5021359,1,1,0,-0.5796609024426633,0.37641300699988667,4,4,1,1,-19972,-6610,1,0,0,0,1,-0.21767983988774908,9,0,0
5021360,1,1,0,-0.5796609024426633,0.37641300699988667,4,4,1,1,-19972,-6610,1,0,0,0,1,-0.21767983988774908,38,1,0
5021361,1,1,0,-0.5796609024426633,0.37641300699988667,4,4,1,1,-19972,-6610,1,0,0,0,1,-0.21767983988774908,8,0,0
5021362,1,1,0,-0.5796609024426633,0.37641300699988667,4,4,1,1,-19972,-6610,1,0,0,0,1,-0.21767983988774908,14,2,0
5113104,1,1,0,-0.5796609024426633,0.37641300699988667,4,4,1,1,-19972,-6610,1,0,0,0,1,-0.21767983988774908,43,1,0
5113105,1,1,0,-0.5796609024426633,0.37641300699988667,4,4,1,1,-19972,-6610,1,0,0,0,1,-0.21767983988774908,57,1,0
5113106,1,1,0,-0.5796609024426633,0.37641300699988667,4,4,1,1,-19972,-6610,1,0,0,0,1,-0.21767983988774908,36,1,0
5021354,0,0,1,2.1144616779183996,-1.17092324425605,2,2,1,5,-13259,-213,1,0,0,0,1,1.9760876577729771,3,0,0
5021355,0,0,1,2.1144616779183996,-1.17092324425605,2,2,1,5,-13259,-213,1,0,0,0,1,1.9760876577729771,20,0,0
5021358,0,0,1,2.1144616779183996,-1.17092324425605,2,2,1,5,-13259,-213,1,0,0,0,1,1.9760876577729771,9,0,0
5021365,1,0,1,-0.5796609024426633,0.8185090787872972,0,4,1,1,-18454,-7518,1,0,0,0,1,-0.21767983988774908,21,0,0
5021366,1,0,1,-0.5796609024426633,0.8185090787872972,0,4,1,1,-18454,-7518,1,0,0,0,1,-0.21767983988774908,39,0,1
5021367,1,0,1,-0.5796609024426633,0.8185090787872972,0,4,1,1,-18454,-7518,1,0,0,0,1,-0.21767983988774908,43,0,1
5021368,1,0,1,-0.5796609024426633,0.8185090787872972,0,4,1,1,-18454,-7518,1,0,0,0,1,-0.21767983988774908,56,0,1
5021370,0,0,1,-0.5796609024426633,0.5974610428935919,4,1,1,1,-22100,-578,1,0,0,1,1,-0.21767983988774908,22,0,0
5021371,0,0,1,-0.5796609024426633,0.5974610428935919,4,1,1,1,-22100,-578,1,0,0,1,1,-0.21767983988774908,7,2,0
5021372,0,0,1,-0.5796609024426633,0.5974610428935919,4,1,1,1,-22100,-578,1,0,0,1,1,-0.21767983988774908,32,0,1
5021373,0,0,1,-0.5796609024426633,0.5974610428935919,4,1,1,1,-22100,-578,1,0,0,1,1,-0.21767983988774908,16,0,0
5021375,0,0,1,-0.5796609024426633,0.5974610428935919,4,1,1,1,-22100,-578,1,0,0,1,1,-0.21767983988774908,12,0,0
5021377,0,0,1,-0.5796609024426633,0.5974610428935919,4,1,1,1,-22100,-578,1,0,0,1,1,-0.21767983988774908,8,0,0
5021378,0,0,1,-0.5796609024426633,0.5974610428935919,4,1,1,1,-22100,-578,1,0,0,1,1,-0.21767983988774908,11,0,0
5021379,0,0,1,-0.5796609024426633,0.5974610428935919,4,1,1,1,-22100,-578,1,0,0,1,1,-0.21767983988774908,4,0,0
5021380,0,0,1,-0.5796609024426633,0.5974610428935919,4,1,1,1,-22100,-578,1,0,0,1,1,-0.21767983988774908,5,0,0
5021381,0,0,1,-0.5796609024426633,0.5974610428935919,4,1,1,1,-22100,-578,1,0,0,1,1,-0.21767983988774908,8,0,0
5021382,0,0,1,0.767400387737868,-0.6404079581111574,4,1,1,1,-11007,-762,1,0,0,0,0,0.879203908942614,30,0,0
5021383,0,0,1,0.767400387737868,-0.6404079581111574,4,1,1,1,-11007,-762,1,0,0,0,0,0.879203908942614,6,3,0
5021384,0,0,1,0.767400387737868,-0.6404079581111574,4,1,1,1,-11007,-762,1,0,0,0,0,0.879203908942614,15,1,0
5021385,0,0,1,0.767400387737868,-0.6404079581111574,4,1,1,1,-11007,-762,1,0,0,0,0,0.879203908942614,30,0,0
5021386,0,0,1,0.767400387737868,-0.6404079581111574,4,1,1,1,-11007,-762,1,0,0,0,0,0.879203908942614,6,3,0
5021387,0,0,1,0.767400387737868,-0.6404079581111574,4,1,1,1,-11007,-762,1,0,0,0,0,0.879203908942614,31,0,0
5021388,0,0,1,0.767400387737868,-0.6404079581111574,4,1,1,1,-11007,-762,1,0,0,0,0,0.879203908942614,19,0,0
5021389,0,0,1,0.767400387737868,-0.6404079581111574,4,1,1,1,-11007,-762,1,0,0,0,0,0.879203908942614,6,3,0
5021390,0,0,1,0.767400387737868,-0.6404079581111574,4,1,1,1,-11007,-762,1,0,0,0,0,0.879203908942614,6,0,0
5021391,0,0,1,0.767400387737868,-0.6404079581111574,4,1,1,1,-11007,-762,1,0,0,0,0,0.879203908942614,5,0,0
5021392,0,0,1,0.767400387737868,-0.6404079581111574,4,1,1,1,-11007,-762,1,0,0,0,0,0.879203908942614,15,0,0
5021393,0,0,1,-0.5796609024426633,0.02273614956995832,1,2,4,1,-21845,365243,1,0,0,0,0,-1.3145635887181122,9,0,0
5021394,0,0,1,-0.5796609024426633,0.02273614956995832,1,2,4,1,-21845,365243,1,0,0,0,0,-1.3145635887181122,38,2,0
5021397,0,0,1,-0.5796609024426633,0.02273614956995832,1,2,4,1,-21845,365243,1,0,0,0,0,-1.3145635887181122,11,0,0
5021398,0,0,1,-0.5796609024426633,0.02273614956995832,1,2,4,1,-21845,365243,1,0,0,0,0,-1.3145635887181122,48,0,0
5021399,0,0,1,-0.5796609024426633,0.02273614956995832,1,2,4,1,-21845,365243,1,0,0,0,0,-1.3145635887181122,34,0,0
5021402,0,0,1,-0.5796609024426633,0.02273614956995832,1,2,4,1,-21845,365243,1,0,0,0,0,-1.3145635887181122,12,0,0
5021404,0,0,1,-0.5796609024426633,0.02273614956995832,1,2,4,1,-21845,365243,1,0,0,0,0,-1.3145635887181122,8,0,0
5021405,0,0,1,-0.5796609024426633,0.02273614956995832,1,2,4,1,-21845,365243,1,0,0,0,0,-1.3145635887181122,12,0,0
5021406,0,0,1,-0.5796609024426633,0.02273614956995832,1,2,4,1,-21845,365243,1,0,0,0,0,-1.3145635887181122,12,0,0
5113134,0,0,1,-0.5796609024426633,0.02273614956995832,1,2,4,1,-21845,365243,1,0,0,0,0,-1.3145635887181122,8,0,0
5113135,0,0,1,-0.5796609024426633,0.02273614956995832,1,2,4,1,-21845,365243,1,0,0,0,0,-1.3145635887181122,11,0,0
5021410,0,0,1,-0.5796609024426633,0.8185090787872972,4,4,1,1,-20066,-3988,1,1,1,0,1,-0.21767983988774908,54,0,1
5021413,0,0,1,-0.5796609024426633,0.8185090787872972,4,4,1,1,-20066,-3988,1,1,1,0,1,-0.21767983988774908,45,0,1
5021414,0,0,1,-0.5796609024426633,0.8185090787872972,4,4,1,1,-20066,-3988,1,1,1,0,1,-0.21767983988774908,5,0,0
5021415,0,0,1,-0.5796609024426633,0.8185090787872972,4,4,1,1,-20066,-3988,1,1,1,0,1,-0.21767983988774908,19,0,0
5021416,0,0,1,-0.5796609024426633,0.8185090787872972,4,4,1,1,-20066,-3988,1,1,1,0,1,-0.21767983988774908,54,0,1
5021419,0,0,1,-0.5796609024426633,0.8185090787872972,4,4,1,1,-20066,-3988,1,1,1,0,1,-0.21767983988774908,61,0,1
5021420,0,0,1,-0.5796609024426633,0.8185090787872972,4,4,1,1,-20066,-3988,1,1,1,0,1,-0.21767983988774908,45,0,1
5021421,0,0,1,-0.5796609024426633,0.8185090787872972,4,4,1,1,-20066,-3988,1,1,1,0,1,-0.21767983988774908,29,0,1
5021423,0,0,1,-0.5796609024426633,0.8185090787872972,4,4,1,1,-20066,-3988,1,1,1,0,1,-0.21767983988774908,53,0,1
5021425,0,1,1,-0.5796609024426633,0.37641300699988667,1,4,1,1,-21982,365243,1,0,1,0,0,-0.21767983988774908,17,0,0
5021429,0,0,1,-0.5796609024426633,-0.5961983509324164,0,1,3,1,-18907,-2470,1,0,0,0,1,-1.3145635887181122,51,0,1
5021430,0,0,1,-0.5796609024426633,-0.5961983509324164,0,1,3,1,-18907,-2470,1,0,0,0,1,-1.3145635887181122,14,45,0
5021431,0,0,1,-0.5796609024426633,-0.5961983509324164,0,1,3,1,-18907,-2470,1,0,0,0,1,-1.3145635887181122,14,45,0
5021434,1,0,1,0.767400387737868,0.8185090787872972,2,4,1,1,-17110,-370,1,0,0,0,1,0.879203908942614,29,0,1
5021435,1,0,1,0.767400387737868,0.8185090787872972,2,4,1,1,-17110,-370,1,0,0,0,1,0.879203908942614,51,0,1
5113145,1,0,1,0.767400387737868,0.8185090787872972,2,4,1,1,-17110,-370,1,0,0,0,1,0.879203908942614,55,0,1
5021436,1,0,1,0.767400387737868,-0.5077791365749342,4,4,1,1,-9547,-1340,1,0,0,0,1,0.879203908942614,6,0,0
5021437,1,0,1,0.767400387737868,-0.5077791365749342,4,4,1,1,-9547,-1340,1,0,0,0,1,0.879203908942614,12,0,0
5021438,1,0,1,0.767400387737868,-0.5077791365749342,4,4,1,1,-9547,-1340,1,0,0,0,1,0.879203908942614,19,0,0
5021439,1,0,1,0.767400387737868,-0.5077791365749342,4,4,1,1,-9547,-1340,1,0,0,0,1,0.879203908942614,6,0,0
5021440,1,0,1,0.767400387737868,-0.5077791365749342,4,4,1,1,-9547,-1340,1,0,0,0,1,0.879203908942614,2,0,0
5021441,1,0,1,0.767400387737868,-0.5077791365749342,4,4,1,1,-9547,-1340,1,0,0,0,1,0.879203908942614,5,0,0
5021442,1,0,1,0.767400387737868,-0.5077791365749342,4,4,1,1,-9547,-1340,1,0,0,0,1,0.879203908942614,3,0,0
5021443,1,0,1,0.767400387737868,-0.5077791365749342,4,4,1,1,-9547,-1340,1,0,0,0,1,0.879203908942614,6,0,0
5021444,0,0,1,-0.5796609024426633,-0.6404079581111574,4,4,1,5,-13315,-5204,1,1,1,0,1,-0.21767983988774908,24,4,0
5021445,0,0,1,-0.5796609024426633,-0.6404079581111574,4,4,1,5,-13315,-5204,1,1,1,0,1,-0.21767983988774908,48,0,1
5021446,0,0,1,-0.5796609024426633,-0.6404079581111574,4,4,1,5,-13315,-5204,1,1,1,0,1,-0.21767983988774908,6,0,0
5021448,0,0,1,-0.5796609024426633,0.0978924817738181,0,4,1,1,-21415,-2744,1,0,0,0,1,-0.21767983988774908,17,0,0
5021450,0,0,1,-0.5796609024426633,0.0978924817738181,0,4,1,1,-21415,-2744,1,0,0,0,1,-0.21767983988774908,20,0,0
5021451,0,0,1,-0.5796609024426633,0.15536497110618144,1,1,1,1,-21148,365243,1,0,1,0,0,-0.21767983988774908,21,0,0
5021452,0,0,1,-0.5796609024426633,0.15536497110618144,1,1,1,1,-21148,365243,1,0,1,0,0,-0.21767983988774908,32,0,0
5021453,0,0,1,-0.5796609024426633,0.15536497110618144,1,1,1,1,-21148,365243,1,0,1,0,0,-0.21767983988774908,22,1,0
5021454,0,0,1,-0.5796609024426633,0.15536497110618144,1,1,1,1,-21148,365243,1,0,1,0,0,-0.21767983988774908,16,0,0
5113170,0,0,1,-0.5796609024426633,0.15536497110618144,1,1,1,1,-21148,365243,1,0,1,0,0,-0.21767983988774908,10,0,0
5021455,0,0,1,-0.5796609024426633,-1.0382944227198267,4,4,1,1,-19040,-1070,1,1,1,0,1,-0.21767983988774908,9,0,0
5021456,0,0,1,-0.5796609024426633,-1.0382944227198267,4,4,1,1,-19040,-1070,1,1,1,0,1,-0.21767983988774908,8,0,0
5021457,0,0,1,-0.5796609024426633,-1.0382944227198267,4,4,1,1,-19040,-1070,1,1,1,0,1,-0.21767983988774908,10,0,0
5021458,0,1,0,0.767400387737868,0.37641300699988667,4,1,0,1,-11501,-735,1,0,0,0,1,0.879203908942614,30,0,1
5021459,0,1,0,0.767400387737868,0.37641300699988667,4,1,0,1,-11501,-735,1,0,0,0,1,0.879203908942614,38,0,1
5021460,0,1,0,0.767400387737868,0.37641300699988667,4,1,0,1,-11501,-735,1,0,0,0,1,0.879203908942614,18,0,0
5021461,0,1,0,0.767400387737868,0.37641300699988667,4,1,0,1,-11501,-735,1,0,0,0,1,0.879203908942614,27,0,1
5021462,0,1,0,0.767400387737868,0.37641300699988667,4,1,0,1,-11501,-735,1,0,0,0,1,0.879203908942614,15,0,0
5021463,0,1,0,0.767400387737868,0.37641300699988667,4,1,0,1,-11501,-735,1,0,0,0,1,0.879203908942614,21,0,0
5021464,0,1,1,0.767400387737868,-0.1983118863237469,4,1,1,1,-11782,-705,1,0,0,0,1,0.879203908942614,10,0,0
5021465,0,1,1,0.767400387737868,-0.1983118863237469,4,1,1,1,-11782,-705,1,0,0,0,1,0.879203908942614,9,0,0
5021466,0,0,1,-0.5796609024426633,-0.9498752083623446,0,4,1,1,-8378,-370,1,0,0,0,1,-0.21767983988774908,8,0,0
5021467,0,0,1,-0.5796609024426633,-0.9498752083623446,0,4,1,1,-8378,-370,1,0,0,0,1,-0.21767983988774908,5,0,0
5021468,0,0,1,-0.5796609024426633,-0.9498752083623446,0,4,1,1,-8378,-370,1,0,0,0,1,-0.21767983988774908,4,0,0
5021471,0,0,1,-0.5796609024426633,-0.286731100681229,1,4,1,1,-20407,365243,1,0,1,0,0,-0.21767983988774908,9,1,0
5021472,0,0,1,-0.5796609024426633,-0.286731100681229,1,4,1,1,-20407,365243,1,0,1,0,0,-0.21767983988774908,9,0,0
5021474,1,0,1,0.767400387737868,-0.5077791365749342,4,4,1,1,-10450,-1218,1,0,1,1,1,0.879203908942614,16,2,0
5021486,1,0,1,0.767400387737868,-0.5077791365749342,4,4,1,1,-10450,-1218,1,0,1,1,1,0.879203908942614,11,2,0
5021475,0,0,1,-0.5796609024426633,-0.5077791365749342,4,4,1,1,-11905,-2470,1,0,1,1,1,-0.21767983988774908,45,1,0
5021476,0,0,1,-0.5796609024426633,-0.5077791365749342,4,4,1,1,-11905,-2470,1,0,1,1,1,-0.21767983988774908,11,0,0
5021477,0,0,1,-0.5796609024426633,-0.5077791365749342,4,4,1,1,-11905,-2470,1,0,1,1,1,-0.21767983988774908,11,0,0
5021478,0,0,1,-0.5796609024426633,-0.5077791365749342,4,4,1,1,-11905,-2470,1,0,1,1,1,-0.21767983988774908,47,0,1
5021479,0,0,1,-0.5796609024426633,-0.5077791365749342,4,4,1,1,-11905,-2470,1,0,1,1,1,-0.21767983988774908,4,0,0
5021480,0,0,1,-0.5796609024426633,-0.5077791365749342,4,4,1,1,-11905,-2470,1,0,1,1,1,-0.21767983988774908,17,0,0
5021481,0,0,1,-0.5796609024426633,-0.5077791365749342,4,4,1,1,-11905,-2470,1,0,1,1,1,-0.21767983988774908,33,0,1
5021482,0,0,1,-0.5796609024426633,-0.5077791365749342,4,4,1,1,-11905,-2470,1,0,1,1,1,-0.21767983988774908,33,4,0
5021483,0,0,1,-0.5796609024426633,-0.5077791365749342,4,4,1,1,-11905,-2470,1,0,1,1,1,-0.21767983988774908,45,0,1
5021484,0,0,1,-0.5796609024426633,-0.5077791365749342,4,4,1,1,-11905,-2470,1,0,1,1,1,-0.21767983988774908,47,0,1
5021485,0,0,1,-0.5796609024426633,-0.5077791365749342,4,4,1,1,-11905,-2470,1,0,1,1,1,-0.21767983988774908,47,0,1
5021487,1,1,1,-0.5796609024426633,-0.5077791365749342,0,4,0,5,-10665,-1493,1,0,0,0,1,-0.21767983988774908,15,0,0
5021488,1,1,1,-0.5796609024426633,-0.5077791365749342,0,4,0,5,-10665,-1493,1,0,0,0,1,-0.21767983988774908,19,0,0
5021489,1,1,1,-0.5796609024426633,-0.5077791365749342,0,4,0,5,-10665,-1493,1,0,0,0,1,-0.21767983988774908,17,0,0
5021490,1,0,1,-0.5796609024426633,-0.5077791365749342,4,4,3,1,-10682,-609,1,0,1,0,1,-1.3145635887181122,4,0,0
5021491,1,0,1,-0.5796609024426633,-0.5077791365749342,4,4,3,1,-10682,-609,1,0,1,0,1,-1.3145635887181122,20,0,0
5021493,0,0,1,0.767400387737868,-0.286731100681229,4,4,1,2,-15760,-1858,1,0,0,0,1,0.879203908942614,10,2,0
5021494,0,0,1,0.767400387737868,-0.286731100681229,4,4,1,2,-15760,-1858,1,0,0,0,1,0.879203908942614,36,0,1
5021496,0,0,1,0.767400387737868,-0.286731100681229,4,4,1,1,-15096,-2862,1,0,0,0,0,0.879203908942614,7,0,0
5021497,0,0,1,0.767400387737868,-0.286731100681229,4,4,1,1,-15096,-2862,1,0,0,0,0,0.879203908942614,7,0,0
5021498,0,0,1,0.767400387737868,-0.286731100681229,4,4,1,1,-15096,-2862,1,0,0,0,0,0.879203908942614,10,0,0
5021499,0,0,1,0.767400387737868,-0.286731100681229,4,4,1,1,-15096,-2862,1,0,0,0,0,0.879203908942614,10,0,0
5021500,1,1,1,4.8085842582794625,1.0395571146810023,4,4,1,1,-14150,-401,1,0,0,0,1,4.169855155433703,24,0,1
5113188,1,1,1,4.8085842582794625,1.0395571146810023,4,4,1,1,-14150,-401,1,0,0,0,1,4.169855155433703,23,0,0
5021502,0,0,1,-0.5796609024426633,0.15536497110618144,1,4,1,1,-20958,365243,1,0,0,0,0,-0.21767983988774908,26,0,0
5021504,0,0,1,-0.5796609024426633,0.15536497110618144,1,4,1,1,-20958,365243,1,0,0,0,0,-0.21767983988774908,17,0,0
5021506,0,0,1,-0.5796609024426633,0.15536497110618144,1,4,1,1,-20958,365243,1,0,0,0,0,-0.21767983988774908,5,0,0
5021507,0,0,1,-0.5796609024426633,0.15536497110618144,1,4,1,1,-20958,365243,1,0,0,0,0,-0.21767983988774908,37,0,0
5021508,0,0,1,-0.5796609024426633,-0.4193599222174521,2,4,1,1,-18136,-10110,1,0,1,0,1,-0.21767983988774908,23,0,0
5021509,0,0,1,-0.5796609024426633,-0.4193599222174521,2,4,1,1,-18136,-10110,1,0,1,0,1,-0.21767983988774908,17,0,0
5021510,0,0,1,-0.5796609024426633,-0.4193599222174521,2,4,1,1,-18136,-10110,1,0,1,0,1,-0.21767983988774908,23,0,0
5021513,0,0,1,-0.5796609024426633,-0.4193599222174521,2,4,1,1,-18136,-10110,1,0,1,0,1,-0.21767983988774908,31,0,1
5021514,0,0,1,-0.5796609024426633,-0.4193599222174521,2,4,1,1,-18136,-10110,1,0,1,0,1,-0.21767983988774908,11,0,0
5021515,0,0,1,-0.5796609024426633,-0.4193599222174521,2,4,1,1,-18136,-10110,1,0,1,0,1,-0.21767983988774908,18,0,0
5021516,0,0,1,-0.5796609024426633,-0.4193599222174521,2,4,1,1,-18136,-10110,1,0,1,0,1,-0.21767983988774908,16,0,0
5021517,0,0,1,-0.5796609024426633,-0.4193599222174521,2,4,1,1,-18136,-10110,1,0,1,0,1,-0.21767983988774908,19,0,0
5021518,0,0,1,-0.5796609024426633,-0.4193599222174521,2,4,1,1,-18136,-10110,1,0,1,0,1,-0.21767983988774908,19,0,0
5021519,0,0,1,-0.5796609024426633,-0.4193599222174521,2,4,1,1,-18136,-10110,1,0,1,0,1,-0.21767983988774908,30,0,1
5021520,0,0,1,-0.5796609024426633,-0.4193599222174521,2,4,1,1,-18136,-10110,1,0,1,0,1,-0.21767983988774908,24,0,1
5021522,0,0,0,-0.5796609024426633,0.15536497110618144,4,1,1,1,-19271,-4839,1,0,0,1,1,-0.21767983988774908,34,0,1
5021525,0,0,0,-0.5796609024426633,0.15536497110618144,4,1,1,1,-19271,-4839,1,0,0,1,1,-0.21767983988774908,25,0,1
5021526,0,0,0,-0.5796609024426633,0.15536497110618144,4,1,1,1,-19271,-4839,1,0,0,1,1,-0.21767983988774908,24,0,1
5021527,0,0,0,-0.5796609024426633,0.15536497110618144,4,1,1,1,-19271,-4839,1,0,0,1,1,-0.21767983988774908,8,0,0
5021528,0,0,0,-0.5796609024426633,0.15536497110618144,4,1,1,1,-19271,-4839,1,0,0,1,1,-0.21767983988774908,25,0,1
5021529,0,0,0,-0.5796609024426633,0.15536497110618144,4,1,1,1,-19271,-4839,1,0,0,1,1,-0.21767983988774908,25,0,1
5021530,0,0,1,-0.5796609024426633,-0.7288271724686395,1,1,4,1,-22231,365243,1,0,0,0,0,-1.3145635887181122,36,0,0
5021532,0,0,1,-0.5796609024426633,-0.7288271724686395,1,1,4,1,-22231,365243,1,0,0,0,0,-1.3145635887181122,35,0,0
5021533,1,1,1,-0.5796609024426633,-0.5077791365749342,4,4,1,5,-12807,-2404,1,0,0,0,1,-0.21767983988774908,9,0,0
5021534,1,0,1,-0.5796609024426633,-1.17092324425605,1,4,1,1,-22917,365243,1,0,0,0,0,-0.21767983988774908,17,0,0
5021535,1,0,1,-0.5796609024426633,-1.17092324425605,1,4,1,1,-22917,365243,1,0,0,0,0,-0.21767983988774908,30,0,0
5021536,1,0,1,-0.5796609024426633,-1.17092324425605,1,4,1,1,-22917,365243,1,0,0,0,0,-0.21767983988774908,17,0,0
5021537,1,0,1,-0.5796609024426633,-1.17092324425605,1,4,1,1,-22917,365243,1,0,0,0,0,-0.21767983988774908,18,0,0
5021538,0,1,0,0.767400387737868,1.1721859362172256,4,1,1,1,-9310,-1678,1,0,0,0,0,0.879203908942614,5,0,0
5021539,0,1,0,0.767400387737868,1.1721859362172256,4,1,1,1,-9310,-1678,1,0,0,0,0,0.879203908942614,2,0,0
5021540,0,1,0,0.767400387737868,1.1721859362172256,4,1,1,1,-9310,-1678,1,0,0,0,0,0.879203908942614,10,0,0
5021541,0,1,0,0.767400387737868,1.1721859362172256,4,1,1,1,-9310,-1678,1,0,0,0,0,0.879203908942614,14,0,0
5021542,0,1,0,0.767400387737868,1.1721859362172256,4,1,1,1,-9310,-1678,1,0,0,0,0,0.879203908942614,23,0,0
5021543,0,1,0,0.767400387737868,1.1721859362172256,4,1,1,1,-9310,-1678,1,0,0,0,0,0.879203908942614,10,0,0
5113211,0,1,0,0.767400387737868,1.1721859362172256,4,1,1,1,-9310,-1678,1,0,0,0,0,0.879203908942614,23,0,0
5021544,0,0,1,-0.5796609024426633,0.15536497110618144,0,4,1,1,-20870,-1583,1,0,0,0,1,-0.21767983988774908,60,0,1
5021545,0,0,1,-0.5796609024426633,0.15536497110618144,0,4,1,1,-20870,-1583,1,0,0,0,1,-0.21767983988774908,46,0,1
5021546,0,0,1,-0.5796609024426633,0.15536497110618144,0,4,1,1,-20870,-1583,1,0,0,0,1,-0.21767983988774908,43,0,1
5021547,0,0,1,-0.5796609024426633,0.15536497110618144,0,4,1,1,-20870,-1583,1,0,0,0,1,-0.21767983988774908,60,0,1
5021548,0,0,1,-0.5796609024426633,0.15536497110618144,0,4,1,1,-20870,-1583,1,0,0,0,1,-0.21767983988774908,19,0,0
5021549,0,0,1,-0.5796609024426633,0.15536497110618144,0,4,1,1,-20870,-1583,1,0,0,0,1,-0.21767983988774908,9,0,0
5021550,0,0,1,-0.5796609024426633,0.15536497110618144,0,4,1,1,-20870,-1583,1,0,0,0,1,-0.21767983988774908,24,0,1
5021551,0,0,1,-0.5796609024426633,0.15536497110618144,0,4,1,1,-20870,-1583,1,0,0,0,1,-0.21767983988774908,8,0,0
5021552,0,0,1,-0.5796609024426633,0.15536497110618144,0,4,1,1,-20870,-1583,1,0,0,0,1,-0.21767983988774908,25,1,0
5021553,0,0,1,0.767400387737868,0.15536497110618144,0,4,1,1,-14335,-856,1,0,0,0,1,0.879203908942614,5,0,0
5021554,1,1,1,0.767400387737868,0.15536497110618144,0,4,2,1,-11843,-429,1,0,0,0,1,-0.21767983988774908,28,0,1
5021555,1,0,1,-0.5796609024426633,-0.5077791365749342,4,4,1,1,-18188,-578,1,0,0,0,1,-0.21767983988774908,7,0,0
5021558,1,0,1,-0.5796609024426633,-0.5077791365749342,4,4,1,1,-18188,-578,1,0,0,0,1,-0.21767983988774908,6,0,0
5021559,1,1,1,-0.5796609024426633,1.702701222362118,4,2,1,1,-9906,-122,1,1,1,0,1,-0.21767983988774908,16,0,0
5021560,1,1,1,-0.5796609024426633,1.702701222362118,4,2,1,1,-9906,-122,1,1,1,0,1,-0.21767983988774908,28,0,1
5021561,1,1,1,-0.5796609024426633,1.702701222362118,4,2,1,1,-9906,-122,1,1,1,0,1,-0.21767983988774908,31,0,1
5021562,1,1,1,-0.5796609024426633,1.702701222362118,4,2,1,1,-9906,-122,1,1,1,0,1,-0.21767983988774908,28,0,1
